baseline,benchmark,mode,model,served_model_name,task_id,sample_id,compile_pass,sim_pass,final_pass,failure_category,prompt_hash,latency_seconds,completion_tokens,total_tokens,source_run_id
baseline_v0_1,verilogeval,pass5,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Prob005_notgate,4,True,True,True,passed,c233790593d36e4623c1d408e7ce1fb108cafd2eb7832fb72057301074f8bc5e,0.1980470889247954,30,160,verilogeval_pass5_qwen3_coder
baseline_v0_1,verilogeval,pass5,qwen36-27b,qwen36-27b,Prob005_notgate,0,True,True,True,passed,c233790593d36e4623c1d408e7ce1fb108cafd2eb7832fb72057301074f8bc5e,0.6040906268171966,34,170,verilogeval_pass5_qwen36_27b
baseline_v0_1,verilogeval,pass5,qwen36-27b,qwen36-27b,Prob005_notgate,1,True,True,True,passed,c233790593d36e4623c1d408e7ce1fb108cafd2eb7832fb72057301074f8bc5e,0.6055168909952044,34,170,verilogeval_pass5_qwen36_27b
baseline_v0_1,verilogeval,pass5,qwen36-27b,qwen36-27b,Prob005_notgate,2,True,True,True,passed,c233790593d36e4623c1d408e7ce1fb108cafd2eb7832fb72057301074f8bc5e,0.607479149941355,34,170,verilogeval_pass5_qwen36_27b
baseline_v0_1,verilogeval,pass5,qwen36-27b,qwen36-27b,Prob005_notgate,3,True,True,True,passed,c233790593d36e4623c1d408e7ce1fb108cafd2eb7832fb72057301074f8bc5e,0.6358577213250101,34,170,verilogeval_pass5_qwen36_27b
baseline_v0_1,verilogeval,pass5,qwen36-27b,qwen36-27b,Prob005_notgate,4,True,True,True,passed,c233790593d36e4623c1d408e7ce1fb108cafd2eb7832fb72057301074f8bc5e,0.6321595888584852,34,170,verilogeval_pass5_qwen36_27b
baseline_v0_1,verilogeval,pass5,qwen36-35b-a3b,qwen36-35b-a3b,Prob005_notgate,0,True,True,True,passed,c233790593d36e4623c1d408e7ce1fb108cafd2eb7832fb72057301074f8bc5e,0.21065862476825714,33,169,verilogeval_pass5_qwen36_35b_a3b
baseline_v0_1,verilogeval,pass5,qwen36-35b-a3b,qwen36-35b-a3b,Prob005_notgate,1,True,True,True,passed,c233790593d36e4623c1d408e7ce1fb108cafd2eb7832fb72057301074f8bc5e,0.21033041225746274,33,169,verilogeval_pass5_qwen36_35b_a3b
baseline_v0_1,verilogeval,pass5,qwen36-35b-a3b,qwen36-35b-a3b,Prob005_notgate,2,True,True,True,passed,c233790593d36e4623c1d408e7ce1fb108cafd2eb7832fb72057301074f8bc5e,0.21081940503790975,33,169,verilogeval_pass5_qwen36_35b_a3b
baseline_v0_1,verilogeval,pass5,qwen36-35b-a3b,qwen36-35b-a3b,Prob005_notgate,3,True,True,True,passed,c233790593d36e4623c1d408e7ce1fb108cafd2eb7832fb72057301074f8bc5e,0.20870417216792703,33,169,verilogeval_pass5_qwen36_35b_a3b
baseline_v0_1,verilogeval,pass5,qwen36-35b-a3b,qwen36-35b-a3b,Prob005_notgate,4,True,True,True,passed,c233790593d36e4623c1d408e7ce1fb108cafd2eb7832fb72057301074f8bc5e,0.2095966199412942,33,169,verilogeval_pass5_qwen36_35b_a3b
baseline_v0_1,verilogeval,pass5,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Prob006_vectorr,0,True,True,True,passed,049867645349f7706f38093749dccb1f2ebfe74cb5ed4ba5b603a73a7f291d6c,3.7843499025329947,84,239,verilogeval_pass5_deepseek_coder
baseline_v0_1,verilogeval,pass5,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Prob006_vectorr,1,True,True,True,passed,049867645349f7706f38093749dccb1f2ebfe74cb5ed4ba5b603a73a7f291d6c,3.817311607301235,84,239,verilogeval_pass5_deepseek_coder
baseline_v0_1,verilogeval,pass5,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Prob006_vectorr,2,True,True,True,passed,049867645349f7706f38093749dccb1f2ebfe74cb5ed4ba5b603a73a7f291d6c,3.956849955022335,84,239,verilogeval_pass5_deepseek_coder
baseline_v0_1,verilogeval,pass5,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Prob006_vectorr,3,True,True,True,passed,049867645349f7706f38093749dccb1f2ebfe74cb5ed4ba5b603a73a7f291d6c,3.9100893856957555,84,239,verilogeval_pass5_deepseek_coder
baseline_v0_1,verilogeval,pass5,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Prob006_vectorr,4,True,True,True,passed,049867645349f7706f38093749dccb1f2ebfe74cb5ed4ba5b603a73a7f291d6c,3.871465401723981,84,239,verilogeval_pass5_deepseek_coder
baseline_v0_1,verilogeval,pass5,qwen25-coder-32b,qwen25-coder-32b,Prob006_vectorr,0,True,True,True,passed,049867645349f7706f38093749dccb1f2ebfe74cb5ed4ba5b603a73a7f291d6c,2.495148447342217,143,293,verilogeval_pass5_qwen25_coder
baseline_v0_1,verilogeval,pass5,qwen25-coder-32b,qwen25-coder-32b,Prob006_vectorr,1,True,True,True,passed,049867645349f7706f38093749dccb1f2ebfe74cb5ed4ba5b603a73a7f291d6c,2.4946427531540394,143,293,verilogeval_pass5_qwen25_coder
baseline_v0_1,verilogeval,pass5,qwen25-coder-32b,qwen25-coder-32b,Prob006_vectorr,2,True,True,True,passed,049867645349f7706f38093749dccb1f2ebfe74cb5ed4ba5b603a73a7f291d6c,2.5069626374170184,143,293,verilogeval_pass5_qwen25_coder
baseline_v0_1,verilogeval,pass5,qwen25-coder-32b,qwen25-coder-32b,Prob006_vectorr,3,True,True,True,passed,049867645349f7706f38093749dccb1f2ebfe74cb5ed4ba5b603a73a7f291d6c,2.494264917448163,143,293,verilogeval_pass5_qwen25_coder
baseline_v0_1,verilogeval,pass5,qwen25-coder-32b,qwen25-coder-32b,Prob006_vectorr,4,True,True,True,passed,049867645349f7706f38093749dccb1f2ebfe74cb5ed4ba5b603a73a7f291d6c,2.4949503960087895,143,293,verilogeval_pass5_qwen25_coder
baseline_v0_1,verilogeval,pass5,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Prob006_vectorr,0,True,True,True,passed,049867645349f7706f38093749dccb1f2ebfe74cb5ed4ba5b603a73a7f291d6c,0.7602241267450154,121,271,verilogeval_pass5_qwen3_coder
baseline_v0_1,verilogeval,pass5,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Prob006_vectorr,1,True,True,True,passed,049867645349f7706f38093749dccb1f2ebfe74cb5ed4ba5b603a73a7f291d6c,0.7591221793554723,121,271,verilogeval_pass5_qwen3_coder
baseline_v0_1,verilogeval,pass5,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Prob006_vectorr,2,True,True,True,passed,049867645349f7706f38093749dccb1f2ebfe74cb5ed4ba5b603a73a7f291d6c,0.7699070838280022,121,271,verilogeval_pass5_qwen3_coder
baseline_v0_1,verilogeval,pass5,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Prob006_vectorr,3,True,True,True,passed,049867645349f7706f38093749dccb1f2ebfe74cb5ed4ba5b603a73a7f291d6c,0.7591206561774015,121,271,verilogeval_pass5_qwen3_coder
baseline_v0_1,verilogeval,pass5,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Prob006_vectorr,4,True,True,True,passed,049867645349f7706f38093749dccb1f2ebfe74cb5ed4ba5b603a73a7f291d6c,0.758745445869863,121,271,verilogeval_pass5_qwen3_coder
baseline_v0_1,verilogeval,pass5,qwen36-27b,qwen36-27b,Prob006_vectorr,0,False,False,False,compile_failure,049867645349f7706f38093749dccb1f2ebfe74cb5ed4ba5b603a73a7f291d6c,1.213434780947864,73,231,verilogeval_pass5_qwen36_27b
baseline_v0_1,verilogeval,pass5,qwen36-27b,qwen36-27b,Prob006_vectorr,1,True,True,True,passed,049867645349f7706f38093749dccb1f2ebfe74cb5ed4ba5b603a73a7f291d6c,2.104472861625254,132,290,verilogeval_pass5_qwen36_27b
baseline_v0_1,verilogeval,pass5,qwen36-27b,qwen36-27b,Prob006_vectorr,2,True,True,True,passed,049867645349f7706f38093749dccb1f2ebfe74cb5ed4ba5b603a73a7f291d6c,1.2074266020208597,75,233,verilogeval_pass5_qwen36_27b
baseline_v0_1,verilogeval,pass5,qwen36-27b,qwen36-27b,Prob006_vectorr,3,True,True,True,passed,049867645349f7706f38093749dccb1f2ebfe74cb5ed4ba5b603a73a7f291d6c,2.0647358619607985,132,290,verilogeval_pass5_qwen36_27b
baseline_v0_1,verilogeval,pass5,qwen36-27b,qwen36-27b,Prob006_vectorr,4,True,True,True,passed,049867645349f7706f38093749dccb1f2ebfe74cb5ed4ba5b603a73a7f291d6c,1.1979897040873766,75,233,verilogeval_pass5_qwen36_27b
baseline_v0_1,verilogeval,pass5,qwen36-35b-a3b,qwen36-35b-a3b,Prob006_vectorr,0,True,False,False,simulation_failure,049867645349f7706f38093749dccb1f2ebfe74cb5ed4ba5b603a73a7f291d6c,0.2820773907005787,47,205,verilogeval_pass5_qwen36_35b_a3b
baseline_v0_1,verilogeval,pass5,qwen36-35b-a3b,qwen36-35b-a3b,Prob006_vectorr,1,True,True,True,passed,049867645349f7706f38093749dccb1f2ebfe74cb5ed4ba5b603a73a7f291d6c,0.6320253578014672,115,273,verilogeval_pass5_qwen36_35b_a3b
baseline_v0_1,verilogeval,pass5,qwen36-35b-a3b,qwen36-35b-a3b,Prob006_vectorr,2,True,False,False,simulation_failure,049867645349f7706f38093749dccb1f2ebfe74cb5ed4ba5b603a73a7f291d6c,0.2967107300646603,47,205,verilogeval_pass5_qwen36_35b_a3b
baseline_v0_1,verilogeval,pass5,qwen36-35b-a3b,qwen36-35b-a3b,Prob006_vectorr,3,True,True,True,passed,049867645349f7706f38093749dccb1f2ebfe74cb5ed4ba5b603a73a7f291d6c,0.5684107872657478,103,261,verilogeval_pass5_qwen36_35b_a3b
baseline_v0_1,verilogeval,pass5,qwen36-35b-a3b,qwen36-35b-a3b,Prob006_vectorr,4,True,False,False,simulation_failure,049867645349f7706f38093749dccb1f2ebfe74cb5ed4ba5b603a73a7f291d6c,0.2826944449916482,47,205,verilogeval_pass5_qwen36_35b_a3b
baseline_v0_1,verilogeval,pass5,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Prob007_wire,0,True,True,True,passed,cce3d895f80262472cb827b386441f7ce82471d8656d612a34f41fc652f9f829,1.670515955425799,37,170,verilogeval_pass5_deepseek_coder
baseline_v0_1,verilogeval,pass5,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Prob007_wire,1,True,True,True,passed,cce3d895f80262472cb827b386441f7ce82471d8656d612a34f41fc652f9f829,1.626988047733903,37,170,verilogeval_pass5_deepseek_coder
baseline_v0_1,verilogeval,pass5,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Prob007_wire,2,True,True,True,passed,cce3d895f80262472cb827b386441f7ce82471d8656d612a34f41fc652f9f829,1.8014257093891501,37,170,verilogeval_pass5_deepseek_coder
baseline_v0_1,verilogeval,pass5,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Prob007_wire,3,True,True,True,passed,cce3d895f80262472cb827b386441f7ce82471d8656d612a34f41fc652f9f829,1.7133977264165878,37,170,verilogeval_pass5_deepseek_coder
baseline_v0_1,verilogeval,pass5,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Prob007_wire,4,True,True,True,passed,cce3d895f80262472cb827b386441f7ce82471d8656d612a34f41fc652f9f829,1.6883431682363153,37,170,verilogeval_pass5_deepseek_coder
baseline_v0_1,verilogeval,pass5,qwen25-coder-32b,qwen25-coder-32b,Prob007_wire,0,True,True,True,passed,cce3d895f80262472cb827b386441f7ce82471d8656d612a34f41fc652f9f829,0.49467469193041325,28,158,verilogeval_pass5_qwen25_coder
baseline_v0_1,verilogeval,pass5,qwen25-coder-32b,qwen25-coder-32b,Prob007_wire,1,True,True,True,passed,cce3d895f80262472cb827b386441f7ce82471d8656d612a34f41fc652f9f829,0.5110550820827484,29,159,verilogeval_pass5_qwen25_coder
baseline_v0_1,verilogeval,pass5,qwen25-coder-32b,qwen25-coder-32b,Prob007_wire,2,True,True,True,passed,cce3d895f80262472cb827b386441f7ce82471d8656d612a34f41fc652f9f829,0.4944744883105159,28,158,verilogeval_pass5_qwen25_coder
baseline_v0_1,verilogeval,pass5,qwen25-coder-32b,qwen25-coder-32b,Prob007_wire,3,True,True,True,passed,cce3d895f80262472cb827b386441f7ce82471d8656d612a34f41fc652f9f829,0.5125772450119257,29,159,verilogeval_pass5_qwen25_coder
baseline_v0_1,verilogeval,pass5,qwen25-coder-32b,qwen25-coder-32b,Prob007_wire,4,True,True,True,passed,cce3d895f80262472cb827b386441f7ce82471d8656d612a34f41fc652f9f829,0.5124931782484055,29,159,verilogeval_pass5_qwen25_coder
baseline_v0_1,verilogeval,pass5,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Prob007_wire,0,True,True,True,passed,cce3d895f80262472cb827b386441f7ce82471d8656d612a34f41fc652f9f829,0.19224140886217356,29,159,verilogeval_pass5_qwen3_coder
baseline_v0_1,verilogeval,pass5,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Prob007_wire,1,True,True,True,passed,cce3d895f80262472cb827b386441f7ce82471d8656d612a34f41fc652f9f829,0.1937491437420249,29,159,verilogeval_pass5_qwen3_coder
baseline_v0_1,verilogeval,pass5,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Prob007_wire,2,True,True,True,passed,cce3d895f80262472cb827b386441f7ce82471d8656d612a34f41fc652f9f829,0.1924472711980343,29,159,verilogeval_pass5_qwen3_coder
baseline_v0_1,verilogeval,pass5,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Prob007_wire,3,True,True,True,passed,cce3d895f80262472cb827b386441f7ce82471d8656d612a34f41fc652f9f829,0.19182714028283954,29,159,verilogeval_pass5_qwen3_coder
baseline_v0_1,verilogeval,pass5,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Prob007_wire,4,True,True,True,passed,cce3d895f80262472cb827b386441f7ce82471d8656d612a34f41fc652f9f829,0.19159302301704884,29,159,verilogeval_pass5_qwen3_coder
baseline_v0_1,verilogeval,pass5,qwen36-27b,qwen36-27b,Prob007_wire,0,True,True,True,passed,cce3d895f80262472cb827b386441f7ce82471d8656d612a34f41fc652f9f829,0.5592203699052334,34,170,verilogeval_pass5_qwen36_27b
baseline_v0_1,verilogeval,pass5,qwen36-27b,qwen36-27b,Prob007_wire,1,True,True,True,passed,cce3d895f80262472cb827b386441f7ce82471d8656d612a34f41fc652f9f829,0.5851974138058722,33,169,verilogeval_pass5_qwen36_27b
baseline_v0_1,verilogeval,pass5,qwen36-27b,qwen36-27b,Prob007_wire,2,True,True,True,passed,cce3d895f80262472cb827b386441f7ce82471d8656d612a34f41fc652f9f829,0.5796601851470768,33,169,verilogeval_pass5_qwen36_27b
baseline_v0_1,verilogeval,pass5,qwen36-27b,qwen36-27b,Prob007_wire,3,True,True,True,passed,cce3d895f80262472cb827b386441f7ce82471d8656d612a34f41fc652f9f829,0.579680671915412,33,169,verilogeval_pass5_qwen36_27b
baseline_v0_1,verilogeval,pass5,qwen36-27b,qwen36-27b,Prob007_wire,4,True,True,True,passed,cce3d895f80262472cb827b386441f7ce82471d8656d612a34f41fc652f9f829,0.5513788848184049,33,169,verilogeval_pass5_qwen36_27b
baseline_v0_1,verilogeval,pass5,qwen36-35b-a3b,qwen36-35b-a3b,Prob007_wire,0,True,True,True,passed,cce3d895f80262472cb827b386441f7ce82471d8656d612a34f41fc652f9f829,0.20469877682626247,32,168,verilogeval_pass5_qwen36_35b_a3b
baseline_v0_1,verilogeval,pass5,qwen36-35b-a3b,qwen36-35b-a3b,Prob007_wire,1,True,True,True,passed,cce3d895f80262472cb827b386441f7ce82471d8656d612a34f41fc652f9f829,0.2056933562271297,32,168,verilogeval_pass5_qwen36_35b_a3b
baseline_v0_1,verilogeval,pass5,qwen36-35b-a3b,qwen36-35b-a3b,Prob007_wire,2,True,True,True,passed,cce3d895f80262472cb827b386441f7ce82471d8656d612a34f41fc652f9f829,0.2000003051944077,31,167,verilogeval_pass5_qwen36_35b_a3b
baseline_v0_1,verilogeval,pass5,qwen36-35b-a3b,qwen36-35b-a3b,Prob007_wire,3,True,True,True,passed,cce3d895f80262472cb827b386441f7ce82471d8656d612a34f41fc652f9f829,0.20517637906596065,32,168,verilogeval_pass5_qwen36_35b_a3b
baseline_v0_1,verilogeval,pass5,qwen36-35b-a3b,qwen36-35b-a3b,Prob007_wire,4,True,True,True,passed,cce3d895f80262472cb827b386441f7ce82471d8656d612a34f41fc652f9f829,0.1998982741497457,31,167,verilogeval_pass5_qwen36_35b_a3b
baseline_v0_1,verilogeval,pass5,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Prob008_m2014_q4h,0,True,True,True,passed,9e4b3300ecc71266f749eca19c3148241d023a63c49f855e117c1b36edd7afb9,1.8227906934916973,37,181,verilogeval_pass5_deepseek_coder
baseline_v0_1,verilogeval,pass5,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Prob008_m2014_q4h,1,True,True,True,passed,9e4b3300ecc71266f749eca19c3148241d023a63c49f855e117c1b36edd7afb9,1.6299982434138656,37,181,verilogeval_pass5_deepseek_coder
baseline_v0_1,verilogeval,pass5,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Prob008_m2014_q4h,2,True,True,True,passed,9e4b3300ecc71266f749eca19c3148241d023a63c49f855e117c1b36edd7afb9,1.6533781411126256,37,181,verilogeval_pass5_deepseek_coder
baseline_v0_1,verilogeval,pass5,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Prob008_m2014_q4h,3,True,True,True,passed,9e4b3300ecc71266f749eca19c3148241d023a63c49f855e117c1b36edd7afb9,1.6952881859615445,37,181,verilogeval_pass5_deepseek_coder
baseline_v0_1,verilogeval,pass5,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Prob008_m2014_q4h,4,True,True,True,passed,9e4b3300ecc71266f749eca19c3148241d023a63c49f855e117c1b36edd7afb9,1.7246156074106693,37,181,verilogeval_pass5_deepseek_coder
baseline_v0_1,verilogeval,pass5,qwen25-coder-32b,qwen25-coder-32b,Prob008_m2014_q4h,0,True,True,True,passed,9e4b3300ecc71266f749eca19c3148241d023a63c49f855e117c1b36edd7afb9,0.5129968682304025,29,170,verilogeval_pass5_qwen25_coder
baseline_v0_1,verilogeval,pass5,qwen25-coder-32b,qwen25-coder-32b,Prob008_m2014_q4h,1,True,True,True,passed,9e4b3300ecc71266f749eca19c3148241d023a63c49f855e117c1b36edd7afb9,0.5131326615810394,29,170,verilogeval_pass5_qwen25_coder
baseline_v0_1,verilogeval,pass5,qwen25-coder-32b,qwen25-coder-32b,Prob008_m2014_q4h,2,True,True,True,passed,9e4b3300ecc71266f749eca19c3148241d023a63c49f855e117c1b36edd7afb9,0.4956824751570821,28,169,verilogeval_pass5_qwen25_coder
baseline_v0_1,verilogeval,pass5,qwen25-coder-32b,qwen25-coder-32b,Prob008_m2014_q4h,3,True,True,True,passed,9e4b3300ecc71266f749eca19c3148241d023a63c49f855e117c1b36edd7afb9,0.5123403025791049,29,170,verilogeval_pass5_qwen25_coder
baseline_v0_1,verilogeval,pass5,qwen25-coder-32b,qwen25-coder-32b,Prob008_m2014_q4h,4,True,True,True,passed,9e4b3300ecc71266f749eca19c3148241d023a63c49f855e117c1b36edd7afb9,0.5250619351863861,29,170,verilogeval_pass5_qwen25_coder
baseline_v0_1,verilogeval,pass5,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Prob008_m2014_q4h,0,True,True,True,passed,9e4b3300ecc71266f749eca19c3148241d023a63c49f855e117c1b36edd7afb9,0.1930425399914384,29,170,verilogeval_pass5_qwen3_coder
baseline_v0_1,verilogeval,pass5,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Prob008_m2014_q4h,1,True,True,True,passed,9e4b3300ecc71266f749eca19c3148241d023a63c49f855e117c1b36edd7afb9,0.1928252847865224,29,170,verilogeval_pass5_qwen3_coder
baseline_v0_1,verilogeval,pass5,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Prob008_m2014_q4h,2,True,True,True,passed,9e4b3300ecc71266f749eca19c3148241d023a63c49f855e117c1b36edd7afb9,0.1923757460899651,29,170,verilogeval_pass5_qwen3_coder
baseline_v0_1,verilogeval,pass5,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Prob008_m2014_q4h,3,True,True,True,passed,9e4b3300ecc71266f749eca19c3148241d023a63c49f855e117c1b36edd7afb9,0.1914839092642069,29,170,verilogeval_pass5_qwen3_coder
baseline_v0_1,verilogeval,pass5,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Prob008_m2014_q4h,4,True,True,True,passed,9e4b3300ecc71266f749eca19c3148241d023a63c49f855e117c1b36edd7afb9,0.2081575603224337,29,170,verilogeval_pass5_qwen3_coder
baseline_v0_1,verilogeval,pass5,qwen36-27b,qwen36-27b,Prob008_m2014_q4h,0,True,True,True,passed,9e4b3300ecc71266f749eca19c3148241d023a63c49f855e117c1b36edd7afb9,0.5782663789577782,33,180,verilogeval_pass5_qwen36_27b
baseline_v0_1,verilogeval,pass5,qwen36-27b,qwen36-27b,Prob008_m2014_q4h,1,True,True,True,passed,9e4b3300ecc71266f749eca19c3148241d023a63c49f855e117c1b36edd7afb9,0.5816213702782989,33,180,verilogeval_pass5_qwen36_27b
baseline_v0_1,verilogeval,pass5,qwen36-27b,qwen36-27b,Prob008_m2014_q4h,2,True,True,True,passed,9e4b3300ecc71266f749eca19c3148241d023a63c49f855e117c1b36edd7afb9,0.5859354929998517,33,180,verilogeval_pass5_qwen36_27b
baseline_v0_1,verilogeval,pass5,qwen36-27b,qwen36-27b,Prob008_m2014_q4h,3,True,True,True,passed,9e4b3300ecc71266f749eca19c3148241d023a63c49f855e117c1b36edd7afb9,0.5710838041268289,33,180,verilogeval_pass5_qwen36_27b
baseline_v0_1,verilogeval,pass5,qwen36-27b,qwen36-27b,Prob008_m2014_q4h,4,True,True,True,passed,9e4b3300ecc71266f749eca19c3148241d023a63c49f855e117c1b36edd7afb9,0.5710300542414188,33,180,verilogeval_pass5_qwen36_27b
baseline_v0_1,verilogeval,pass5,qwen36-35b-a3b,qwen36-35b-a3b,Prob008_m2014_q4h,0,True,True,True,passed,9e4b3300ecc71266f749eca19c3148241d023a63c49f855e117c1b36edd7afb9,0.205590623896569,32,179,verilogeval_pass5_qwen36_35b_a3b
baseline_v0_1,verilogeval,pass5,qwen36-35b-a3b,qwen36-35b-a3b,Prob008_m2014_q4h,1,True,True,True,passed,9e4b3300ecc71266f749eca19c3148241d023a63c49f855e117c1b36edd7afb9,0.20571162924170494,32,179,verilogeval_pass5_qwen36_35b_a3b
baseline_v0_1,verilogeval,pass5,qwen36-35b-a3b,qwen36-35b-a3b,Prob008_m2014_q4h,2,True,True,True,passed,9e4b3300ecc71266f749eca19c3148241d023a63c49f855e117c1b36edd7afb9,0.20454862574115396,32,179,verilogeval_pass5_qwen36_35b_a3b
baseline_v0_1,verilogeval,pass5,qwen36-35b-a3b,qwen36-35b-a3b,Prob008_m2014_q4h,3,True,True,True,passed,9e4b3300ecc71266f749eca19c3148241d023a63c49f855e117c1b36edd7afb9,0.2041463041678071,32,179,verilogeval_pass5_qwen36_35b_a3b
baseline_v0_1,verilogeval,pass5,qwen36-35b-a3b,qwen36-35b-a3b,Prob008_m2014_q4h,4,True,True,True,passed,9e4b3300ecc71266f749eca19c3148241d023a63c49f855e117c1b36edd7afb9,0.22082120832055807,32,179,verilogeval_pass5_qwen36_35b_a3b
baseline_v0_1,verilogeval,pass5,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Prob009_popcount3,0,True,True,True,passed,9c3db26f2d5c56bd983912d730e2746379cbc9002c9e4fec4ec312ded2dd180d,5.039593392983079,107,266,verilogeval_pass5_deepseek_coder
baseline_v0_1,verilogeval,pass5,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Prob009_popcount3,1,True,True,True,passed,9c3db26f2d5c56bd983912d730e2746379cbc9002c9e4fec4ec312ded2dd180d,4.928899215534329,105,264,verilogeval_pass5_deepseek_coder
baseline_v0_1,verilogeval,pass5,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Prob009_popcount3,2,True,True,True,passed,9c3db26f2d5c56bd983912d730e2746379cbc9002c9e4fec4ec312ded2dd180d,5.042663990519941,107,266,verilogeval_pass5_deepseek_coder
baseline_v0_1,verilogeval,pass5,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Prob009_popcount3,3,True,True,True,passed,9c3db26f2d5c56bd983912d730e2746379cbc9002c9e4fec4ec312ded2dd180d,5.486444819718599,111,270,verilogeval_pass5_deepseek_coder
baseline_v0_1,verilogeval,pass5,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Prob009_popcount3,4,True,True,True,passed,9c3db26f2d5c56bd983912d730e2746379cbc9002c9e4fec4ec312ded2dd180d,5.317876565270126,111,270,verilogeval_pass5_deepseek_coder
baseline_v0_1,verilogeval,pass5,qwen25-coder-32b,qwen25-coder-32b,Prob009_popcount3,0,True,True,True,passed,9c3db26f2d5c56bd983912d730e2746379cbc9002c9e4fec4ec312ded2dd180d,0.8599135326221585,49,202,verilogeval_pass5_qwen25_coder
baseline_v0_1,verilogeval,pass5,qwen25-coder-32b,qwen25-coder-32b,Prob009_popcount3,1,True,True,True,passed,9c3db26f2d5c56bd983912d730e2746379cbc9002c9e4fec4ec312ded2dd180d,0.8773520095273852,50,203,verilogeval_pass5_qwen25_coder
baseline_v0_1,verilogeval,pass5,qwen25-coder-32b,qwen25-coder-32b,Prob009_popcount3,2,True,True,True,passed,9c3db26f2d5c56bd983912d730e2746379cbc9002c9e4fec4ec312ded2dd180d,0.8605038756504655,49,202,verilogeval_pass5_qwen25_coder
baseline_v0_1,verilogeval,pass5,qwen25-coder-32b,qwen25-coder-32b,Prob009_popcount3,3,True,True,True,passed,9c3db26f2d5c56bd983912d730e2746379cbc9002c9e4fec4ec312ded2dd180d,0.8770819054916501,50,203,verilogeval_pass5_qwen25_coder
baseline_v0_1,verilogeval,pass5,qwen25-coder-32b,qwen25-coder-32b,Prob009_popcount3,4,True,True,True,passed,9c3db26f2d5c56bd983912d730e2746379cbc9002c9e4fec4ec312ded2dd180d,0.8775044241920114,50,203,verilogeval_pass5_qwen25_coder
