baseline,benchmark,mode,task_id,model,sample_id,final_pass,compile_pass,sim_pass,failure_category,source_results_path
baseline_v0_1,rtlopt,lint,alu_64bit,qwen25-coder-32b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,alu_64bit,qwen3-coder-30b-a3b-instruct,0,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,alu_64bit,qwen36-27b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,alu_64bit,qwen36-35b-a3b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,alu_8bit,deepseek-coder-v2-lite-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,alu_8bit,qwen25-coder-32b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,alu_8bit,qwen3-coder-30b-a3b-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,alu_8bit,qwen36-27b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,alu_8bit,qwen36-35b-a3b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,calculation,deepseek-coder-v2-lite-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,calculation,qwen25-coder-32b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,calculation,qwen3-coder-30b-a3b-instruct,0,False,False,False,code_extraction_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,calculation,qwen36-27b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,calculation,qwen36-35b-a3b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,comparator,deepseek-coder-v2-lite-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,comparator,qwen25-coder-32b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,comparator,qwen3-coder-30b-a3b-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,comparator,qwen36-27b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,comparator,qwen36-35b-a3b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,comparator_16bit,deepseek-coder-v2-lite-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,comparator_16bit,qwen25-coder-32b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,comparator_16bit,qwen3-coder-30b-a3b-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,comparator_16bit,qwen36-27b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,comparator_16bit,qwen36-35b-a3b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,comparator_2bit,deepseek-coder-v2-lite-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,comparator_2bit,qwen25-coder-32b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,comparator_2bit,qwen3-coder-30b-a3b-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,comparator_2bit,qwen36-27b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,comparator_2bit,qwen36-35b-a3b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,comparator_4bit,deepseek-coder-v2-lite-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,comparator_4bit,qwen25-coder-32b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,comparator_4bit,qwen3-coder-30b-a3b-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,comparator_4bit,qwen36-27b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,comparator_4bit,qwen36-35b-a3b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,comparator_8bit,deepseek-coder-v2-lite-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,comparator_8bit,qwen25-coder-32b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,comparator_8bit,qwen3-coder-30b-a3b-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,comparator_8bit,qwen36-27b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,comparator_8bit,qwen36-35b-a3b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,decoder_6bit,deepseek-coder-v2-lite-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,decoder_6bit,qwen25-coder-32b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,decoder_6bit,qwen3-coder-30b-a3b-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,decoder_6bit,qwen36-27b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,decoder_6bit,qwen36-35b-a3b,0,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,decoder_8bit,deepseek-coder-v2-lite-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,decoder_8bit,qwen25-coder-32b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,decoder_8bit,qwen3-coder-30b-a3b-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,decoder_8bit,qwen36-27b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,decoder_8bit,qwen36-35b-a3b,0,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,divider_16bit,deepseek-coder-v2-lite-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,divider_16bit,qwen25-coder-32b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,divider_16bit,qwen3-coder-30b-a3b-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,divider_16bit,qwen36-27b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,divider_16bit,qwen36-35b-a3b,0,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,divider_32bit,deepseek-coder-v2-lite-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,divider_32bit,qwen25-coder-32b,0,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,divider_32bit,qwen3-coder-30b-a3b-instruct,0,False,False,False,code_extraction_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,divider_32bit,qwen36-27b,0,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,divider_32bit,qwen36-35b-a3b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,divider_4bit,deepseek-coder-v2-lite-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,divider_4bit,qwen25-coder-32b,0,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,divider_4bit,qwen3-coder-30b-a3b-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,divider_4bit,qwen36-27b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,divider_4bit,qwen36-35b-a3b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,divider_8bit,deepseek-coder-v2-lite-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,divider_8bit,qwen25-coder-32b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,divider_8bit,qwen3-coder-30b-a3b-instruct,0,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,divider_8bit,qwen36-27b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,divider_8bit,qwen36-35b-a3b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,fsm,deepseek-coder-v2-lite-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,fsm,qwen25-coder-32b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,fsm,qwen3-coder-30b-a3b-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,fsm,qwen36-27b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,fsm,qwen36-35b-a3b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,fsm_encode,deepseek-coder-v2-lite-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,fsm_encode,qwen25-coder-32b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,fsm_encode,qwen3-coder-30b-a3b-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,fsm_encode,qwen36-27b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,fsm_encode,qwen36-35b-a3b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,gray,deepseek-coder-v2-lite-instruct,0,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,gray,qwen25-coder-32b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,gray,qwen3-coder-30b-a3b-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,gray,qwen36-27b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,gray,qwen36-35b-a3b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,mac,deepseek-coder-v2-lite-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,mac,qwen25-coder-32b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,mac,qwen3-coder-30b-a3b-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,mac,qwen36-27b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,mac,qwen36-35b-a3b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,mul,deepseek-coder-v2-lite-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,mul,qwen25-coder-32b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,mul,qwen3-coder-30b-a3b-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,mul,qwen36-27b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,mul,qwen36-35b-a3b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,mul_const,deepseek-coder-v2-lite-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,mul_const,qwen25-coder-32b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,mul_const,qwen3-coder-30b-a3b-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,mul_const,qwen36-27b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,mul_const,qwen36-35b-a3b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,mul_subexpression,deepseek-coder-v2-lite-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,mul_subexpression,qwen25-coder-32b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,mul_subexpression,qwen3-coder-30b-a3b-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,mul_subexpression,qwen36-27b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,mul_subexpression,qwen36-35b-a3b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,mult_if,deepseek-coder-v2-lite-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,mult_if,qwen25-coder-32b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,mult_if,qwen3-coder-30b-a3b-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,mult_if,qwen36-27b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,mult_if,qwen36-35b-a3b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,mux_4to1_16bit,deepseek-coder-v2-lite-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,mux_4to1_16bit,qwen25-coder-32b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,mux_4to1_16bit,qwen3-coder-30b-a3b-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,mux_4to1_16bit,qwen36-27b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,mux_4to1_16bit,qwen36-35b-a3b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,mux_4to1_64bit,deepseek-coder-v2-lite-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,mux_4to1_64bit,qwen25-coder-32b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,mux_4to1_64bit,qwen3-coder-30b-a3b-instruct,0,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,mux_4to1_64bit,qwen36-27b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,mux_4to1_64bit,qwen36-35b-a3b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,mux_dead,deepseek-coder-v2-lite-instruct,0,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,mux_dead,qwen25-coder-32b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,mux_dead,qwen3-coder-30b-a3b-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,mux_dead,qwen36-27b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,mux_dead,qwen36-35b-a3b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,mux_encode,deepseek-coder-v2-lite-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,mux_encode,qwen25-coder-32b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,mux_encode,qwen3-coder-30b-a3b-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,mux_encode,qwen36-27b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,mux_encode,qwen36-35b-a3b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,mux_large,deepseek-coder-v2-lite-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,mux_large,qwen25-coder-32b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,mux_large,qwen3-coder-30b-a3b-instruct,0,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,mux_large,qwen36-27b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,mux_large,qwen36-35b-a3b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,register,deepseek-coder-v2-lite-instruct,0,False,False,False,code_extraction_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,register,qwen25-coder-32b,0,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,register,qwen3-coder-30b-a3b-instruct,0,False,False,False,code_extraction_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,register,qwen36-27b,0,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,register,qwen36-35b-a3b,0,False,False,False,code_extraction_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,saturating_add,deepseek-coder-v2-lite-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,saturating_add,qwen25-coder-32b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,saturating_add,qwen3-coder-30b-a3b-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,saturating_add,qwen36-27b,0,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,saturating_add,qwen36-35b-a3b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,selector,deepseek-coder-v2-lite-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,selector,qwen25-coder-32b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,selector,qwen3-coder-30b-a3b-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,selector,qwen36-27b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,selector,qwen36-35b-a3b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,sub_16bit,deepseek-coder-v2-lite-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,sub_16bit,qwen25-coder-32b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,sub_16bit,qwen3-coder-30b-a3b-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,rtlopt,lint,sub_16bit,qwen36-27b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
